"","Source","Target","Label","Type","PMID_x","PUB_YEAR","COUNTRY","PMID_y","ACTIVITY","avg_discpline_weight","discipline_classification","activity_weight","normalized_discipline_weight","normalized_activity_weight"
"3698","Silver, Pamela A","Clardy, Jon",15844952,"Undirected",15844952,2005,"United States",15844952,"R01",23.8978452967944,"PHAR",1.71922762437889,0.685640467164863,0.0270457261462985
"3699","Kolter, Roberto G","Clardy, Jon",17234808,"Undirected",17234808,2007,"United States",17234808,"R01",10.0635052009904,"MULT",1.71922762437889,0.288726716640376,0.0270457261462985
"3700","Losick, Richard M","Clardy, Jon",18630919,"Undirected",18630919,2008,"United States",18630919,"R01",7.32479374233904,"CHEM",1.71922762437889,0.210151791553244,0.0270457261462985
"3701","Schultz, Peter G","Ginsberg, Mark H",18329275,"Undirected",18329275,2009,"England",18329275,"R01",14.7915401120631,"PHAR",1.71922762437889,0.424376271022355,0.0270457261462985
"3702","Snell, William J","Beachy, Philip A",27162362,"Undirected",27162362,2016,"United States",27162362,"R01",17.769638648861,"MULT",1.71922762437889,0.509819324430479,0.0270457261462985
"3703","Levine, Michael S","Kennedy, Robert T",26052670,"Undirected",26052670,2015,"England",26052670,"R37",14.2153315200686,"NEUR",8.29643868878996,0.407844574407326,0.130513961958721
"3704","Perrimon, Norbert","Blacklow, Stephen C",23434461,"Undirected",23434461,2013,"United States",23434461,"R01",4.06545846461507,"MEDI",1.71922762437889,0.116639923235754,0.0270457261462985
"3705","Greenberg, Marc M","Dedon, Peter C",20235554,"Undirected",20235554,2010,"United States",20235554,"P01",29.7250328515112,"PHAR",11.1887024150634,0.852825229960578,0.176013098649202
"3706","Blenis, John","Bennett, Anton M",17229738,"Undirected",17229738,2007,"United States",17229738,"R01",2.35737175311987,"BIOC",1.71922762437889,0.0676341088502723,0.0270457261462985
"3707","Godzik, Adam","Wilson, Ian A",17546672,"Undirected",17546672,2007,"United States",17546672,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3708","Godzik, Adam","Wilson, Ian A",17654724,"Undirected",17654724,2007,"United States",17654724,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3709","Godzik, Adam","Wilson, Ian A",17444523,"Undirected",17444523,2007,"United States",17444523,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3710","Godzik, Adam","Wilson, Ian A",17636569,"Undirected",17636569,2007,"United States",17636569,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3711","Godzik, Adam","Wilson, Ian A",18260100,"Undirected",18260100,2008,"United States",18260100,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3712","Godzik, Adam","Wilson, Ian A",18275082,"Undirected",18275082,2008,"United States",18275082,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3713","Godzik, Adam","Wilson, Ian A",18324683,"Undirected",18324683,2008,"United States",18324683,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3714","Godzik, Adam","Wilson, Ian A",19217401,"Undirected",19217401,2009,"United States",19217401,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3715","Godzik, Adam","Wilson, Ian A",19173316,"Undirected",19173316,2009,"United States",19173316,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3716","Godzik, Adam","Wilson, Ian A",19450606,"Undirected",19450606,2009,"England",19450606,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3717","Godzik, Adam","Wilson, Ian A",19000695,"Undirected",19000695,2009,"England",19000695,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3718","Godzik, Adam","Wilson, Ian A",19127588,"Undirected",19127588,2009,"United States",19127588,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3719","Godzik, Adam","Wilson, Ian A",19567872,"Undirected",19567872,2009,"United States",19567872,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3720","Godzik, Adam","Wilson, Ian A",19089981,"Undirected",19089981,2009,"United States",19089981,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3721","Godzik, Adam","Wilson, Ian A",20399190,"Undirected",20399190,2010,"United States",20399190,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3722","Godzik, Adam","Wilson, Ian A",20944209,"Undirected",20944209,2010,"England",20944209,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3723","Godzik, Adam","Wilson, Ian A",20944223,"Undirected",20944223,2010,"England",20944223,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3724","Godzik, Adam","Wilson, Ian A",20944231,"Undirected",20944231,2010,"England",20944231,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3725","Godzik, Adam","Schimmel, Paul R",20944229,"Undirected",20944229,2010,"England",20944229,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3726","Godzik, Adam","Wilson, Ian A",20944229,"Undirected",20944229,2010,"England",20944229,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3727","Schimmel, Paul R","Wilson, Ian A",20944229,"Undirected",20944229,2010,"England",20944229,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3728","Godzik, Adam","Wilson, Ian A",20944211,"Undirected",20944211,2010,"England",20944211,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3729","Godzik, Adam","Wilson, Ian A",20944212,"Undirected",20944212,2010,"England",20944212,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3730","Godzik, Adam","Wilson, Ian A",20944230,"Undirected",20944230,2010,"England",20944230,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3731","Godzik, Adam","Wilson, Ian A",20944207,"Undirected",20944207,2010,"England",20944207,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3732","Godzik, Adam","Wilson, Ian A",20944214,"Undirected",20944214,2010,"England",20944214,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3733","Godzik, Adam","Wilson, Ian A",20944228,"Undirected",20944228,2010,"England",20944228,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3734","Godzik, Adam","Wilson, Ian A",20944224,"Undirected",20944224,2010,"England",20944224,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3735","Godzik, Adam","Wilson, Ian A",20944218,"Undirected",20944218,2010,"England",20944218,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3736","Godzik, Adam","Wilson, Ian A",20944206,"Undirected",20944206,2010,"England",20944206,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3737","Godzik, Adam","Wilson, Ian A",20944217,"Undirected",20944217,2010,"England",20944217,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3738","Godzik, Adam","Wilson, Ian A",20944208,"Undirected",20944208,2010,"England",20944208,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3739","Godzik, Adam","Wilson, Ian A",20944222,"Undirected",20944222,2010,"England",20944222,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3740","Godzik, Adam","Wilson, Ian A",20944225,"Undirected",20944225,2010,"England",20944225,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3741","Godzik, Adam","Wilson, Ian A",20944232,"Undirected",20944232,2010,"England",20944232,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3742","Godzik, Adam","Wilson, Ian A",20944221,"Undirected",20944221,2010,"England",20944221,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3743","Godzik, Adam","Wilson, Ian A",20944205,"Undirected",20944205,2010,"England",20944205,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3744","Godzik, Adam","Wilson, Ian A",20944216,"Undirected",20944216,2010,"England",20944216,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3745","Godzik, Adam","Wilson, Ian A",20944203,"Undirected",20944203,2010,"England",20944203,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3746","Godzik, Adam","Wilson, Ian A",19913036,"Undirected",19913036,2010,"England",19913036,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3747","Godzik, Adam","Wilson, Ian A",20836087,"Undirected",20836087,2010,"United States",20836087,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3748","Godzik, Adam","Wilson, Ian A",20944213,"Undirected",20944213,2010,"England",20944213,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3749","Godzik, Adam","Wilson, Ian A",20944219,"Undirected",20944219,2010,"England",20944219,"U54",8.26427710600395,"PHYS",40.2958230958231,0.237106012921612,0.633906633906634
"3750","Liu, Yi","Wilson, Ian A",24278016,"Undirected",24278016,2013,"United States",24278016,"R01",8.11650216240566,"IMMU",1.71922762437889,0.232866280004035,0.0270457261462985
"3751","Olson, Arthur J","Wilson, Ian A",15355974,"Undirected",15355974,2004,"United States",15355974,"P01",2.35737175311987,"BIOC",11.1887024150634,0.0676341088502723,0.176013098649202
"3752","Sali, Andrej","Wilson, Ian A",23430643,"Undirected",23430643,2013,"United States",23430643,"U54",11.7715919124856,"MULT",40.2958230958231,0.337732531025857,0.633906633906634
"3753","Beutler, Bruce A","Wilson, Ian A",19847289,"Undirected",19847289,2009,"United States",19847289,"R37",12.6024014121813,"MEDI",8.29643868878996,0.361568847916435,0.130513961958721
"3754","Chory, Joanne","Wilson, Ian A",21666665,"Undirected",21666665,2011,"England",21666665,"R37",11.7715919124856,"MULT",8.29643868878996,0.337732531025857,0.130513961958721
"3755","Beutler, Bruce A","Wilson, Ian A",24591200,"Undirected",24591200,2015,"United States",24591200,"R37",7.3355165003072,"IMMU",8.29643868878996,0.210459432543102,0.130513961958721
"3756","Shapiro, Lawrence","Wilson, Ian A",24590074,"Undirected",24590074,2014,"England",24590074,"P01",11.7715919124856,"MULT",11.1887024150634,0.337732531025857,0.176013098649202
"3757","Olson, Arthur J","Wilson, Ian A",15491612,"Undirected",15491612,2004,"England",15491612,"P01",13.8756325716915,"IMMU",11.1887024150634,0.398098451157798,0.176013098649202
"3758","Godzik, Adam","Wilson, Ian A",17256761,"Undirected",17256761,2007,"United States",17256761,"P50",2.35737175311987,"BIOC",45.6327212020033,0.0676341088502723,0.717863105175292
"3759","Godzik, Adam","Wilson, Ian A",12672694,"Undirected",12672694,2003,"United States",12672694,"R01",2.35737175311987,"BIOC",1.71922762437889,0.0676341088502723,0.0270457261462985
"3760","Thummel, Kenneth E","Burke, Wylie G",27939182,"Undirected",27939182,2016,"England",27939182,"P50",29.7250328515112,"PHAR",45.6327212020033,0.852825229960578,0.717863105175292
"3761","Thummel, Kenneth E","Burke, Wylie G",17108808,"Undirected",17108808,2006,"United States",17108808,"P50",16.0412023023155,"PHAR",45.6327212020033,0.460229669405425,0.717863105175292
"3762","Bowie, James U","Ping, Peipei",20093275,"Undirected",20093275,2010,"United States",20093275,"P01",7.32479374233904,"CHEM",11.1887024150634,0.210151791553244,0.176013098649202
"3763","Green, Douglas R","Cleveland, John L",22144182,"Undirected",22144182,2012,"United States",22144182,"R01",7.3355165003072,"IMMU",1.71922762437889,0.210459432543102,0.0270457261462985
"3764","Barber, Diane L","Erle, David J",25446897,"Undirected",25446897,2014,"United States",25446897,"U19",4.06545846461507,"MEDI",13.8376645291934,0.116639923235754,0.217684778940263
"3765","Wells, Alan","Lauffenburger, Douglas A",15572377,"Undirected",15572377,2005,"United States",15572377,"R01",2.35737175311987,"BIOC",1.71922762437889,0.0676341088502723,0.0270457261462985
"3766","Sasisekharan, Ram","Lauffenburger, Douglas A",22125256,"Undirected",22125256,2012,"Germany",22125256,"P50",8.11650216240566,"IMMU",45.6327212020033,0.232866280004035,0.717863105175292
"3767","Bentley, David L","Chakravarti, Aravinda",24857694,"Undirected",24857694,2014,"United States",24857694,"R01",4.06545846461507,"MEDI",1.71922762437889,0.116639923235754,0.0270457261462985
"3768","Hannun, Yusuf A","Mitchell, Aaron P",22384976,"Undirected",22384976,2012,"England",22384976,"R01",8.11650216240566,"IMMU",1.71922762437889,0.232866280004035,0.0270457261462985
"3769","Sherman, David H","Thorson, Jon S",21538548,"Undirected",21538548,2011,"United States",21538548,"R01",2.35737175311987,"BIOC",1.71922762437889,0.0676341088502723,0.0270457261462985
"3770","Raushel, Frank M","Cronan, John E",24074367,"Undirected",24074367,2013,"United States",24074367,"U54",2.35737175311987,"BIOC",40.2958230958231,0.0676341088502723,0.633906633906634
"3771","Koretzky, Gary A","Hammer, Daniel A",22546945,"Undirected",22546945,2012,"England",22546945,"R01",5.77354517611026,"MEDI",1.71922762437889,0.165645737621235,0.0270457261462985
"3772","Koretzky, Gary A","Hammer, Daniel A",22149624,"Undirected",22149624,2012,"United States",22149624,"R01",13.5448602164448,"MATE",1.71922762437889,0.388608436080707,0.0270457261462985
"3773","Fink, Gerald R","Limper, Andrew H",14573668,"Undirected",14573668,2003,"United States",14573668,"R01",13.8756325716915,"IMMU",1.71922762437889,0.398098451157798,0.0270457261462985
"3774","Meyer, Tobias","Nigam, Sanjay K",19726549,"Undirected",19726549,2009,"United States",19726549,"R01",4.06545846461507,"MEDI",1.71922762437889,0.116639923235754,0.0270457261462985
"3775","Benoist, Christophe O","Mathis, Diane J",18840680,"Undirected",18840680,2008,"United States",18840680,"R01",17.769638648861,"MULT",1.71922762437889,0.509819324430479,0.0270457261462985
"3776","Homanics, Gregg E","Olsen, Richard W",12121286,"Undirected",12121286,2002,"United States",12121286,"P01",20.3141608777316,"NEUR",11.1887024150634,0.582822868810618,0.176013098649202
"3777","Homanics, Gregg E","Olsen, Richard W",12702713,"Undirected",12702713,2003,"United States",12702713,"P01",18.6060741662364,"NEUR",11.1887024150634,0.533817054425136,0.176013098649202
"3778","Homanics, Gregg E","Olsen, Richard W",18070250,"Undirected",18070250,2008,"England",18070250,"R01",17.7492890138107,"PHAR",1.71922762437889,0.509235483790907,0.0270457261462985
"3779","Olsen, Richard W","Homanics, Gregg E",18076749,"Undirected",18076749,2008,"England",18076749,"R01",17.7492890138107,"PHAR",1.71922762437889,0.509235483790907,0.0270457261462985
"3780","Homanics, Gregg E","Olsen, Richard W",24352815,"Undirected",24352815,2014,"United States",24352815,"R01",14.328564502861,"NEUR",1.71922762437889,0.411093282157169,0.0270457261462985
"3781","Homanics, Gregg E","Olsen, Richard W",16393151,"Undirected",16393151,2005,"United States",16393151,"P01",20.3141608777316,"NEUR",11.1887024150634,0.582822868810618,0.176013098649202
"3782","Homanics, Gregg E","Olsen, Richard W",11932935,"Undirected",11932935,2002,"United States",11932935,"P01",34.8547765793529,"NEUR",11.1887024150634,1,0.176013098649202
"3783","Homanics, Gregg E","Olsen, Richard W",16168624,"Undirected",16168624,2005,"Netherlands",16168624,"P01",20.3141608777316,"NEUR",11.1887024150634,0.582822868810618,0.176013098649202
"3784","Homanics, Gregg E","Olsen, Richard W",15878204,"Undirected",15878204,2005,"Netherlands",15878204,"P01",18.6060741662364,"NEUR",11.1887024150634,0.533817054425136,0.176013098649202
"3785","Olsen, Richard W","Homanics, Gregg E",16490182,"Undirected",16490182,2006,"Netherlands",16490182,"P01",14.328564502861,"NEUR",11.1887024150634,0.411093282157169,0.176013098649202
"3786","Reh, Thomas A","Skoultchi, Arthur I",25411453,"Undirected",25411453,2014,"United States",25411453,"R01",11.7715919124856,"MULT",1.71922762437889,0.337732531025857,0.0270457261462985
"3787","Blanchard, John S","Shuman, Howard A",19429621,"Undirected",19429621,2009,"United States",19429621,"R01",8.11650216240566,"IMMU",1.71922762437889,0.232866280004035,0.0270457261462985
"3788","Dutta, Anindya","Lieberman, Paul M",18006317,"Undirected",18006317,2007,"England",18006317,"R01",29.6762873073139,"ARTS",1.71922762437889,0.851426697277796,0.0270457261462985
